title,genre,year,date,rating,vote_count,plot,main_act,supp_act
드래곤볼 에볼루션,액션|모험|판타지|SF|스릴러,2009,3.12,3.21,3991,"우주 각지에 흩어진 7개의 구슬을 모두 모으면 엄청난 힘을 가질 수 있는 전설 속의 드래곤볼. 우주의 위기를 예고하는 일식이 다가오기 전, 과연 드래곤볼을 얻는 자는 누가 될 것인가? 평범한 고등학생이었지만 사실은 가공할만한 위력으로 지구를 구할 유일무이한 존재임을 알게 되는 손오공. 손오공의 무공을 이끌어내는 스승으로 젊은 여자와 하와이언 셔츠를 좋아하는 무천도사. 자존심 강하고 콧대 센 미녀지만 뛰어난 두뇌로 드래곤볼 레이더를 제작한 부르마. 처음에는 적이었지만 손오공의 절친한 친구가 되는 야무치. 그리고 엄청난 무술 내공을 숨긴 실력자로 손오공의 사랑을 한 몸에 받고 있는 치치. 이들은 오래된 봉인을 풀고 7개의 드래곤볼을 모아 지구를 지배하려는 피콜로에 맞서 그 누구도 상상하지 못한 역대 최강의 모험 속으로 뛰어든다. 이제, 인류의 운명을 건 사상 초유의 대격돌이 시작된다!",저스틴 채트윈|에미 로섬|주윤발|제임스 마스터스|박준형|제이미 정,타무라 에리코|랜달 덕 김|어니 허드슨|텍사스 배틀|세키 메구미|이안 와이트
프레스티지,스릴러|드라마|SF,2006,11.02,8.55,3984,"세기의 전환을 맞아 격동적인 변화가 일던 19 년대 말 런던은 최고 상류층에서 마술사가 태어났고 사회에 마술이 널리 퍼져있던 시대이다. 로버트 앤지어(휴 잭맨)는 상류층 집안에서 자란 쇼맨십이 강한 마술사. 반면 고아로 자라 거친 성격에 사람들과 잘 어울리지 못하는 알프레드 보든(크리스찬 베일)은 자신의 마술 아이디어를 남들에게 보여 줄 배짱은 없지만 누구보다도 뛰어난 재능을 가진 천재이다. 두 사람은 서로를 아끼는 친구이자 최고의 마술사가 되기 위해 노력하는 선의의 경쟁자. 그러나 그들이 최고라 자부했던 수중마술이 실패로 돌아가면서 로버트는 아내 마저 잃고 두 사람은 철천지원수로 돌변한다. 어느 날, 알프레드가 마술의 최고 단계인 순간이동 마술을 선보이고 질투심에 불탄 로버트 역시 순간이동 마술을 완성한다. 상대방 마술의 비밀을 캐내려 경쟁을 벌이면서 주변 사람들의 생명마저 위태롭게 만든다. 로버트는 알프레드의 비밀을 알아내기 위해 자신의 조수이자 사랑하는 여인 올리비아(스칼렛 요한슨)를 알프레드에게 접근하게 만든다. 올리비아는 로버트를 사랑하는 마음에 로버트의 라이벌인 알프레드와 생활하게 되고, 점점 그에게 빠져든다. 그들의 위험한 경쟁은 멈출 줄을 모르고 이제 서로를 죽이려고 까지 하는데... 그리고 점점 밝혀지는 진실! 그들의 마술, 그들의 관계, 그들의 인생에는 누구도 예상치 못한 놀라운 진실이 숨겨져 있었다!",휴 잭맨|크리스찬 베일|마이클 케인|스칼렛 요한슨,레베카 홀|앤디 서키스|파이퍼 페라보|데이비드 보위
호로비츠를 위하여,드라마,2006,5.25,9.1,3981,"호로비츠 같이 위대한 피아니스트가 되고 싶었지만, 부족한 재능 탓에 변두리 피아노 학원 선생을 하고 있는 김지수. 학원으로 이사오던 날, 메트로놈을 훔쳐 달아나는 이상한 아이 경민을 만나게 된다. 그러던 어느날, 우연히 경민이가 절대음감을 가진 천재소년이라는 것을 알고 눈이 번쩍 뜨인 지수! 경민이를 유명한 콩쿠르에 입상시켜 유능한 선생님으로 명성을 떨치고자 열심히 훈련에 매진한다. 마침내 콩쿨날을 맞이하는 그들! 따라올 자 없는 경민이의 실력에 지수는 한껏 의기양양하다. 그러나 무대에 선 경민이는 어쩐일인지 꼼짝도 하지 않고, 좌절한 지수는 경민을 매몰차게 내모는데…",엄정화|신의재|박용우,최선자|윤예리|정인기
김복남 살인사건의 전말,스릴러,2010,9.02,8.74,3980,"은행에서 비정규직으로 일하는 해원(지성원 분)은 휴가를 받아 어렸을 때 잠시 머물렀던 무도로 향한다. 어릴 적 친구 복남(서영희 분)이 해원을 환대하지만 다른 섬주민들은 해원의 방문이 반갑지만은 않다. 복남의 배려로 편안한 휴가를 즐기며 서울에서의 스트레스를 잊어가던 해원에게 어느 날 부터인가 복남의 섬 생활이 보이기 시작한다. 사흘이 멀다 하고 남편에게 매를 맞고, 하루 종일 노예처럼 일하고, 그것도 모자라 육욕에 집착이 강한 시동생에게 성적인 학대까지 받고 있는 것이었다. 하지만 더욱 놀라운 건 섬사람 모두 복남이 처한 상황을 외면할 뿐이다. 해원 역시도 자신과 딸을 서울로 데려가 달라는 복남의 간곡한 부탁을 냉정하게 거절하게 된다. 이제 무도에서 복남을 도와 줄 사람은 아무도 없고, 복남은 이 섬에서 가장 약한 존재가 되고 만다. 눈부시게 햇볕이 내리쬐던 어느 날, 복남은 낫 한 자루를 집어 든다. 그리고 시리도록 아프고, 미치도록 잔혹한 핏빛 복수가 시작된다!",서영희|지성원|황화순|박정학,배성우|오용|이지은|김경애|손영순|이명자|유순철
기묘한 가족,코미디,2019,2.13,6.09,3970,"망해버린 주유소의 트러블메이커 가장 '만덕'은 우연히 만난 좀비를 집안에 들인다. 여타 좀비와 달리 반반한 외모, 말귀 알아듣는 ‘쫑비’를 보며 저마다의 속셈으로 패밀리 비즈니스를 꿈꾸는 가족. 리더인 맏며느리 '남주'를 중심으로 행동대장 장남 '준걸'과 브레인 차남 '민걸' 에너지 담당 막내 '해걸'에 물리면 죽기는커녕 더 젊어지는 좀비 '쫑비'까지! 이들의 기막힌 비즈니스는 조용했던 동네를 별안간 혈기 왕성한 마을로 만들어버리는데... 이거 혹시… 우리 때문이야?",정재영|김남길|엄지원|이수경|정가람|박인환,신정근|오의식|김기천|이동희|구본웅
엘리시움,SF|액션|드라마,2013,8.29,7.24,3965,"하나의 인류, 두 개의 세상 버려진 '지구'와 선택받은 1% 세상 '엘리시움' 최후의 시간 5일 모든 것이 그에게 달렸다! 인류의미래가 걸린 최후의 생존 전쟁이 시작된다!",맷 데이먼|조디 포스터|샬토 코플리,앨리스 브라가|디에고 루나|와그너 모라|윌리암 피츠너|브랜든 오렛|마이클 생크스|페런 테이어|탈리사 소토|칼리 포프|오나 그라우어|페런 테이어|호세 파블로 칸틸로|테리 첸|맥스웰 페리 코튼|자레드 키소|애드리언 홈즈|캐서린 로이 해그퀴스트|렉시 허버|자니 시코|조쉬 블랙커|파울린 에간|숀 O. 로버츠|휴고 스틸|클로드 더하멜|엠마 트렘블레|크리스 쉴즈
우는 남자,액션|드라마,2014,6.04,6.0,3965,"""진실을 원해?"" 낯선 미국 땅에 홀로 남겨져 냉혈한 킬러로 살아온 곤. 조직의 명령으로 타겟을 제거하던 중 예상치 못한 실수를 저지르고, 그는 자신의 삶에 깊은 회의를 느낀다. 그런 그에게 조직은 또 다른 명령을 내리고, 곤은 마지막 임무가 될 타겟을 찾아 자신을 버린 엄마의 나라, 한국을 찾는다. ""당신 이름이 뭐야? 나한테 왜 이러는 거야?"" 남편과 딸을 잃고, 치매에 걸린 엄마를 돌보며 하루하루 절망 속에서 살아가고 있는 여자, 모경. 엄청난 사건에 연루된 것도 모른 채 일만 파고들며 술과 약이 없으면 잠을 이루지 못하던 그녀 앞에 딸의 죽음 뒤에 감춰진 진실을 알려주겠다는 한 남자가 다가온다. 잃을 것이 없는 남자와 남은 게 없는 여자, 그들이 절벽의 끝에서 만났다",장동건|김민희,브라이언 티|김희원|김준성|전배수|김민재|이영란|안소니 딜리오|알렉산더 레이스|리치팅|안젤라 블록|강지우|고우림|김소진|김지성|박병은|김원범|변요한|이문호|민성욱|김그림
순정만화,멜로/로맨스|코미디,2008,11.27,7.83,3963,"출근 길 엘리베이터에서 아래층 여고생(이연희)과 마주친 서른 살 연우(유지태). 그러나 다음 순간, ‘덜커덩’ 소리와 함께 엘리베이터가 멈춰버린다. ‘혹시 어린 학생이 겁이라도 먹지 않았을까?’ 걱정은 되지만, 워낙 수줍음 많은 성격 탓에 말도 못 걸고 안절부절 하는 연우의 귀에 귀여운 학생이 내 뱉은 한 마디가 들려온다. “에이 씨발, 조땐네!” ‘헉……………… ^^;’ 막차를 기다리는 텅 빈 지하철 역. 스물 둘 강숙(강인)은 방금 스쳐 지나간 긴 머리의 하경(채정안)에게서 눈길을 떼지 못한다. 어딘지 모르게 슬픔이 배어 있는 그녀의 뒷모습을 보며 ‘말을 걸어? 말어?’ 망설이던 강숙. 막차는 떠나려고 하는데 그녀는 도무지 탈 기색이 없고, 강숙은 충동적으로 그녀의 손을 잡아 끌어 지하철에 태운다. “난 스물 아홉. 너는?” “스물 두… 다섯인데요! 저는…” “그냥 말 놔!” 지하철에서 교복 넥타이를 깜빡 잊은 사실을 깨달은 수영은 아까 마주쳤던 ‘아저씨’에게 다짜고짜 넥타이를 빌리고, 아직 엘리베이터에서 받은 충격(?)이 가시지 않은 연우의 심장은 당돌한 그녀의 접근에 마구 뛰기 시작한다. 이제 막 만난 강숙에게 “우리 미리 헤어지자”며 알 수 없는 말을 하는 하경. 하지만 첫 눈에 그녀에게 반해버린 강숙은 하경의 차가운 태도에도 굴하지 않고 열렬한 짝사랑을 시작하는데…",유지태|이연희|채정안|강인,수영|신충식|이주실|황석정
우아한 거짓말,드라마,2014,3.13,8.37,3960,"마트에서 일하며 생계를 책임지고 있지만 언제나 주책 맞을 정도로 쿨하고 당당한 엄마 현숙. 남의 일엔 관심 없고, 가족 일에도 무덤덤한 시크한 성격의 언니 만지. 그런 엄마와 언니에게 언제나 착하고 살갑던 막내 천지가 어느 날 갑자기 세상을 떠난다. 세 가족 중 가장 밝고 웃음 많던 막내의 갑작스런 죽음에 현숙과 만지는 당황하지만, 씩씩한 현숙은 만지와 함께 천지가 없는 삶에 익숙해 지기 위해 애쓴다. 그러던 어느 날, 우연히 천지의 친구들을 만난 만지는 가족들이 몰랐던 숨겨진 다른 이야기, 그리고 그 중심에 천지와 가장 절친했던 화연이 있음을 알게 된다. 아무 말 없이 떠난 동생의 비밀을 찾던 만지는 빨간 털실 속 천지가 남기고 간 메시지가 있음을 알게 되는데…",김희애|고아성|김유정|김향기,유아인|성동일|천우희|유연미|박수영|김정영|이재구|한이진|김지훈|장아영|강다영|이영은|박지영|김선홍|이미지
파수꾼,드라마,2011,3.03,9.2,3959,"한 소년이 죽었다. 평소 아들에게 무심했던 소년의 아버지(조성하)는 아들의 갑작스런 공백에 매우 혼란스러워하며 뒤늦은 죄책감과 무력함에, 아들 기태(이제훈)의 죽음을 뒤쫓기 시작한다. 아들의 책상 서랍 안, 소중하게 보관되어 있던 사진 속에는 동윤(서준영)과 희준(박정민)이 있다. 하지만 학교를 찾아가 겨우 알아낸 사실은 한 아이는 전학을 갔고 한 아이는 장례식장에 오지도 않았다는 것. 뭔가 이상하다. 그러던 중, 간신히 찾아낸 희준은 ‘기태와 제일 친했던 것은 동윤’이라고 말하며 자세한 대답을 회피한다. 결국 아버지의 부탁으로 동윤을 찾아나선 희준. 하지만, 학교를 자퇴하고 떠나버린 친구는 어디에도 없다. 천진하고 순수했던 그 시절, 미성숙한 소통의 오해가 불러 일으킨 비극적 파국. 독단적 우정이 가져온 폭력과 그 상처의 전염은 우리를 아프고 충격적인 결말로 이끌어간다. 서로가 전부였던 이 세 친구들 사이에서 과연 무슨 일이 벌어진 걸까?",이제훈|서준영|박정민|조성하,이초희|배제기|김록경|전민현|민종기|정설희|허지원
반드시 잡는다,스릴러,2017,11.29,7.46,3955,3 년 전 해결되지 못한 장기 미제사건과 동일한 수법으로 또 다시 살인이 시작된다. 동네를 꿰뚫고 있는 터줏대감 ‘심덕수(백윤식)’는 사건을 잘 아는 전직 형사 ‘박평달(성동일)’과 의기투합해 범인을 잡으려 하는데… 발보다 빠른 촉과 감으로 반드시 놈을 잡아라!,백윤식|성동일,천호진|배종옥|손종학|김혜인|조달환|이칸희|박형수|박지현
장수상회,드라마|멜로/로맨스,2015,4.09,8.9,3949,"틈만 나면 버럭, 융통성이라곤 전혀 없는 까칠한 노신사 ‘성칠’. 장수마트를 지켜온 오랜 모범 직원인 그는 해병대 출신이라는 자부심은 넘쳐도 배려심, 다정함 따윈 잊은 지 오래다. 그런 성칠의 앞집으로 이사 온 고운 외모의 ‘금님’. 퉁명스러운 공세에도 언제나 환한 미소를 보여주는 소녀 같은 그녀의 모습에 성칠은 당혹스러워 하고, 그런 그에게 갑작스레 금님은 저녁을 먹자고 제안한다. 무심한 척 했지만 떨리는 마음을 감출 수 없는 성칠! 장수마트 사장 ‘장수’는 비밀리에 성칠에게 첫 데이트를 위한 노하우를 전수하고 성칠과 금님의 만남은 온 동네 사람들은 물론 금님의 딸 ‘민정’까지 알게 된다. 모두의 응원에 힘입어 첫 데이트를 무사히 마친 성칠은 어색하고 서툴지만, 금님과의 설레는 만남을 이어간다. 그러던 어느 날, 성칠이 금님과의 중요한 약속을 잊어 버리는 일이 발생하고 뒤늦게 약속 장소에서 금님을 애타게 찾던 성칠은 자신만 몰랐던 그녀의 비밀을 알게 되는데…",박근형|윤여정|조진웅|한지민,김정태|황우슬혜|이준혁|김재화|문가영|찬열|배호근|남명렬|김하유
세상에서 가장 아름다운 이별,드라마|가족,2011,4.2,9.28,3941,"“피곤해” 병원 일에만 신경 쓰는 가장(김갑수) “밥 줘, 밥” 어린애가 되어버린 할머니(김지영) “알아서 할게요” 언제나 바쁜 큰 딸(박하선) “됐어요” 여자친구밖에 모르는 삼수생 아들(류덕환) “돈 좀 줘” 툭 하면 사고치는 백수 외삼촌 부부(유준상&서영희) 그리고.. 꿈 많고 할 일도 많은 엄마(배종옥) 영원히 반복될 것만 같았던 일상에 찾아온 이별의 순간. 그날 이후…우리는 진짜 ‘가족’이 되었습니다.",배종옥|김갑수|김지영|유준상|서영희|류덕환|박하선,이대연|이솜|박혁권|박희본|이정연|조한철|심지미
